1964,1,Ted Abernathy,/players/a/abernte02.shtml,abernte02,31,CLE,72.2,53,53,27,2,6,15,11,4,73%,16,1,30,9,30%,9,1.063,17,5,31,17,7,29,18,35,22,13,23,17,4.1,
1964,2,Fritz Ackley,/players/a/acklefr01.shtml,acklefr01,27,CHW,6.1,3,1,1,0,0,0,0,0,,0,0,0,0,,8,1.015,0,0,1,0,0,1,0,1,0,0,0,0,3.0,
1964,3,Hank Aguirre*,/players/a/aguirha01.shtml,aguirha01,33,DET,161.2,32,5,1,0,0,1,1,0,100%,1,0,6,1,17%,4,1.083,2,2,1,1,1,3,3,2,4,0,4,0,5.6,
1964,4,Jack Aker,/players/a/akerja01.shtml,akerja01,23,KCA,16.1,9,9,1,0,1,1,0,1,0%,2,1,8,3,38%,5,1.252,2,4,3,4,0,5,4,5,5,2,7,2,5.4,
1964,5,Craig Anderson,/players/a/andercr01.shtml,andercr01,25,NYM,13.0,4,3,1,0,0,0,0,0,,0,0,2,2,100%,3,.747,0,2,1,0,0,3,1,2,2,1,2,0,6.0,
1964,6,Gerry Arrigo*,/players/a/arrigge01.shtml,arrigge01,23,MIN,105.1,41,29,12,3,2,4,1,3,25%,5,1,19,5,26%,6,1.099,12,1,15,5,6,18,9,20,12,7,13,3,4.6,
1964,7,Dave Bakenhaster,/players/b/bakenda01.shtml,bakenda01,19,STL,3.0,2,2,2,0,0,0,0,0,,0,0,0,0,,8,.000,0,0,0,0,0,2,0,2,1,0,1,0,4.5,
1964,8,Jack Baldschun,/players/b/baldsja01.shtml,baldsja01,27,PHI,118.1,71,71,51,6,9,25,21,4,84%,28,3,45,15,33%,8,1.457,35,10,24,30,11,30,23,48,43,10,43,27,5.0,
1964,9,Steve Barber*,/players/b/barbest01.shtml,barbest01,26,BAL,157.0,36,10,2,1,2,2,1,1,50%,2,0,8,4,50%,5,1.146,4,4,2,3,2,5,5,5,5,3,6,1,5.0,
1964,10,Frank Baumann*,/players/b/baumafr01.shtml,baumafr01,30,CHW,32.0,22,22,6,0,3,2,1,1,50%,3,1,17,7,41%,7,.607,5,3,14,3,1,18,9,13,10,6,11,4,4.4,
1964,11,Ed Bauta,/players/b/bautaed01.shtml,bautaed01,29,NYM,10.0,8,8,3,0,2,3,1,2,33%,3,0,10,5,50%,6,1.821,4,0,4,3,0,5,5,3,4,4,4,2,3.8,
1964,12,Larry Bearnarth,/players/b/bearnla01.shtml,bearnla01,22,NYM,78.0,44,43,20,5,4,6,3,3,50%,7,0,25,8,32%,8,1.309,12,10,21,8,9,26,14,29,23,7,24,12,5.1,
1964,13,Bo Belinsky*,/players/b/belinbo01.shtml,belinbo01,27,LAA,135.1,23,1,0,0,0,1,0,1,0%,1,0,3,2,67%,7,1.073,1,0,0,1,0,0,1,0,0,1,0,0,1.0,
1964,14,Gary Bell,/players/b/bellga01.shtml,bellga01,27,CLE,106.0,56,54,28,7,5,6,4,2,67%,7,1,24,7,29%,7,.829,11,8,31,12,7,35,17,37,31,8,33,17,5.3,
1964,15,Dave Bennett,/players/b/benneda01.shtml,benneda01,18,PHI,1.0,1,1,1,0,0,0,0,0,,0,0,0,0,,9,.005,0,0,0,0,0,1,0,1,0,0,0,0,3.0,
1964,16,Dennis Bennett*,/players/b/bennede01.shtml,bennede01,24,PHI,208.0,41,9,4,1,1,3,2,1,67%,3,0,4,1,25%,7,1.120,2,4,3,4,0,5,4,5,5,2,6,2,5.4,
1964,17,Frank Bertaina*,/players/b/bertafr01.shtml,bertafr01,20,BAL,26.0,6,2,1,0,0,0,0,0,,0,0,0,0,,5,1.106,0,0,2,0,0,2,0,2,1,0,1,0,4.5,
1964,18,Wade Blasingame*,/players/b/blasiwa01.shtml,blasiwa01,20,MLN,116.2,28,15,5,2,1,4,2,2,50%,4,0,12,7,58%,8,.913,4,2,9,5,1,9,8,7,9,4,9,2,5.9,
1964,19,Steve Blass,/players/b/blassst01.shtml,blassst01,22,PIT,104.2,24,11,2,1,1,0,0,0,,0,0,8,4,50%,7,.966,2,3,6,0,2,9,3,8,6,3,6,1,7.0,
1964,20,Bobby Bolin,/players/b/bolinbo01.shtml,bolinbo01,25,SFG,174.2,38,15,4,1,0,1,1,0,100%,4,3,13,0,0%,4,1.146,3,7,5,5,2,8,7,8,10,4,10,2,6.9,
1964,21,John Boozer,/players/b/boozejo01.shtml,boozejo01,25,PHI,60.1,22,19,9,2,2,3,2,1,67%,3,0,11,4,36%,6,.761,2,5,12,6,2,11,6,13,14,2,15,2,7.2,
1964,22,Frank Bork*,/players/b/borkfr01.shtml,borkfr01,23,PIT,42.0,33,31,10,1,1,3,2,1,67%,6,2,38,13,34%,8,.873,8,6,14,9,3,18,21,9,10,15,12,9,3.0,
1964,23,Carl Bouldin,/players/b/bouldca01.shtml,bouldca01,24,WSA,25.0,9,6,1,0,1,1,0,1,0%,1,0,7,4,57%,5,.827,4,0,2,1,1,4,4,2,4,1,5,0,7.0,
1964,24,Jim Bouton,/players/b/boutoji01.shtml,boutoji01,25,NYY,271.1,38,1,1,0,0,0,0,0,,0,0,0,0,,9,.936,0,0,1,0,0,1,0,1,0,0,0,0,3.0,
1964,25,Ted Bowsfield*,/players/b/bowsfte01.shtml,bowsfte01,29,KCA,118.2,50,41,14,2,2,0,0,0,,2,2,32,11,34%,8,.821,9,7,22,2,5,34,17,24,21,8,24,8,4.7,
1964,26,Don Bradey,/players/b/bradedo01.shtml,bradedo01,29,HOU,2.1,3,2,1,0,1,0,0,0,,0,0,0,0,,8,1.376,1,0,1,0,1,1,0,2,0,1,0,0,2.5,
1964,27,John Braun,/players/b/braunjo01.shtml,braunjo01,24,MLN,2.0,1,1,0,0,0,0,0,0,,0,0,0,0,,4,.224,0,0,1,0,0,1,0,1,1,0,1,0,6.0,
1964,28,Jim Brewer*,/players/b/breweji01.shtml,breweji01,26,LAD,93.0,34,29,11,1,2,2,1,1,50%,2,0,18,5,28%,7,.698,6,2,19,2,3,24,11,18,21,1,21,6,6.4,
1964,29,Marshall Bridges*,/players/b/bridgma01.shtml,bridgma01,33,WSA,30.0,17,17,7,0,3,2,2,0,100%,4,2,10,4,40%,8,.695,6,3,8,4,2,11,6,11,9,5,9,3,5.3,
1964,30,Ernie Broglio,/players/b/brogler01.shtml,brogler01,28,TOT,169.2,29,2,1,0,0,1,1,0,100%,1,0,0,0,,,1.035,1,0,1,1,0,1,0,2,0,1,0,1,2.0,
1964,31,Ernie Broglio,/players/b/brogler01.shtml,brogler01,28,CHC,100.1,18,2,1,0,0,1,1,0,100%,1,0,0,0,,4,1.019,1,0,1,1,0,1,0,2,0,1,0,1,2.0,
1964,32,Jim Bronstad,/players/b/bronsji01.shtml,bronsji01,28,WSA,7.0,4,4,1,0,1,0,0,0,,0,0,3,0,0%,6,.610,0,2,2,0,1,3,1,3,3,1,3,0,5.3,
1964,33,Hal Brown,/players/b/brownha01.shtml,brownha01,39,HOU,132.0,27,6,3,1,0,2,1,1,50%,3,1,6,3,50%,9,1.068,3,1,2,3,0,3,3,3,2,1,2,0,4.2,
1964,34,Bob Bruce,/players/b/brucebo01.shtml,brucebo01,31,HOU,202.1,35,6,2,1,0,0,0,0,,2,2,4,3,75%,7,1.118,3,1,2,2,1,3,2,4,3,0,5,1,5.0,
1964,35,George Brunet*,/players/b/brunege01.shtml,brunege01,29,LAA,42.1,10,3,2,0,0,0,0,0,,1,1,0,0,,7,1.029,1,0,2,1,0,2,0,3,2,1,2,0,4.7,
1964,36,Bob Buhl,/players/b/buhlbo01.shtml,buhlbo01,35,CHC,227.2,36,1,1,0,0,0,0,0,,0,0,0,0,,8,1.030,0,0,1,0,0,1,0,1,0,0,0,0,3.0,
1964,37,Jim Bunning,/players/b/bunniji01.shtml,bunniji01,32,PHI,284.1,41,2,2,0,0,2,2,0,100%,2,0,4,0,0%,9,.973,2,0,0,2,0,0,2,0,0,1,0,1,2.5,
1964,38,Freddie Burdette,/players/b/burdefr01.shtml,burdefr01,27,CHC,20.0,18,18,7,1,0,0,0,0,,0,0,16,8,50%,7,.448,2,0,16,0,2,16,10,8,7,10,7,6,3.3,
1964,39,Lew Burdette,/players/b/burdele01.shtml,burdele01,37,TOT,141.0,36,19,5,2,1,0,0,0,,0,0,12,3,25%,,.954,4,4,11,1,3,15,7,12,9,6,9,4,4.8,
1964,40,Lew Burdette,/players/b/burdele01.shtml,burdele01,37,STL,10.0,8,8,2,1,0,0,0,0,,0,0,6,2,33%,5,.798,2,2,4,1,1,6,4,4,2,3,2,1,3.8,
1964,41,Lew Burdette,/players/b/burdele01.shtml,burdele01,37,CHC,131.0,28,11,3,1,1,0,0,0,,0,0,6,1,17%,6,.966,2,2,7,0,2,9,3,8,7,3,7,3,5.5,
1964,42,Cecil Butler,/players/b/butlece01.shtml,butlece01,26,MLN,4.1,2,2,1,0,0,0,0,0,,0,0,2,2,100%,4,.092,0,0,2,0,0,2,1,1,2,0,2,0,6.5,
1964,43,Tom Butters,/players/b/butteto01.shtml,butteto01,26,PIT,64.1,28,24,7,0,0,1,0,1,0%,3,0,24,4,17%,9,.704,5,5,14,3,1,20,15,9,14,6,15,2,4.8,
1964,44,John Buzhardt,/players/b/buzhajo01.shtml,buzhajo01,27,CHW,160.0,31,6,2,0,0,0,0,0,,0,0,2,0,0%,2,.887,1,0,5,0,1,5,2,4,4,1,4,1,6.0,
1964,45,Clay Carroll,/players/c/carrocl02.shtml,carrocl02,23,MLN,20.1,11,10,2,2,0,1,1,0,100%,2,0,3,3,100%,5,.926,3,1,6,2,2,6,1,9,6,1,6,2,5.3,
1964,46,Dean Chance,/players/c/chancde01.shtml,chancde01,23,LAA,278.1,46,11,7,2,1,6,4,2,67%,8,1,16,4,25%,8,1.168,7,1,3,10,0,1,8,3,6,2,7,1,5.7,
1964,47,Pete Charton,/players/c/chartpe01.shtml,chartpe01,21,BOS,65.0,25,20,14,0,0,0,0,0,,0,0,6,1,17%,8,.454,0,0,19,0,0,20,4,16,13,1,13,3,4.9,
1964,48,Tom Cheney,/players/c/cheneto01.shtml,cheneto01,29,WSA,48.2,15,9,4,0,0,1,1,0,100%,1,0,6,2,33%,7,.839,2,3,4,1,1,7,4,5,6,2,6,0,5.2,
1964,49,Galen Cisco,/players/c/ciscoga01.shtml,ciscoga01,28,NYM,191.2,36,11,5,0,3,0,0,0,,1,1,7,2,29%,6,1.042,4,2,5,1,4,6,3,8,7,1,7,0,8.3,
1964,50,Tony Cloninger,/players/c/clonito01.shtml,clonito01,23,MLN,242.2,38,4,2,1,0,3,2,1,67%,3,0,6,2,33%,3,1.002,3,1,0,3,0,1,4,0,3,1,3,1,4.5,
1964,51,Ed Connolly*,/players/c/connoed02.shtml,connoed02,24,BOS,80.2,27,12,6,0,1,1,0,1,0%,1,0,8,5,63%,7,1.014,1,2,8,1,0,11,5,7,2,2,2,3,3.1,
1964,52,Danny Coombs*,/players/c/coombda01.shtml,coombda01,22,HOU,18.0,7,6,3,0,1,0,0,0,,0,0,0,0,,7,.356,0,0,5,0,0,6,0,6,6,0,6,0,6.5,
1964,53,Pete Craig,/players/c/craigpe01.shtml,craigpe01,23,WSA,1.2,2,1,0,0,0,0,0,0,,0,0,0,0,,5,.769,0,0,1,0,0,1,0,1,0,0,1,0,3.0,
1964,54,Roger Craig,/players/c/craigro01.shtml,craigro01,34,STL,166.0,39,20,12,2,1,5,5,0,100%,8,3,14,5,36%,8,1.091,8,3,9,9,2,9,9,11,10,2,12,2,6.2,
1964,55,Mike Cuellar*,/players/c/cuellmi01.shtml,cuellmi01,27,STL,72.0,32,25,6,3,0,6,4,2,67%,10,2,20,10,50%,9,1.027,10,5,10,10,4,11,11,14,12,11,12,5,3.8,
1964,56,Ray Culp,/players/c/culpra01.shtml,culpra01,22,PHI,135.0,30,11,4,1,0,0,0,0,,0,0,3,1,33%,5,.923,0,3,7,1,0,10,2,9,8,0,8,1,7.3,
1964,57,Bill Dailey,/players/d/dailebi01.shtml,dailebi01,29,MIN,15.1,14,14,6,1,2,4,0,4,0%,5,0,5,4,80%,8,1.454,8,0,6,5,2,7,3,11,5,5,5,2,3.3,
1964,58,Bud Daley*,/players/d/daleybu01.shtml,daleybu01,31,NYY,35.0,13,10,5,0,2,2,1,1,50%,2,0,4,2,50%,5,.924,3,2,4,3,1,6,2,8,6,2,6,0,5.4,
1964,59,Bennie Daniels,/players/d/daniebe02.shtml,daniebe02,32,WSA,163.0,33,9,3,1,0,1,0,1,0%,1,0,2,0,0%,7,1.100,1,1,7,1,0,8,1,8,7,1,7,0,5.8,
1964,60,Jim Dickson,/players/d/dicksji01.shtml,dicksji01,26,CIN,5.0,4,4,3,1,0,0,0,0,,1,0,0,0,,8,.762,0,2,2,1,0,3,0,4,2,1,2,0,3.8,
1964,61,Larry Dierker,/players/d/dierkla01.shtml,dierkla01,17,HOU,9.0,3,2,2,0,0,0,0,0,,0,0,0,0,,5,.550,0,0,1,0,0,2,0,2,2,0,2,0,9.0,
1964,62,Steve Dillon*,/players/d/dillost01.shtml,dillost01,21,NYM,3.0,2,2,2,0,0,0,0,0,,0,0,0,0,,8,.006,0,0,2,0,0,2,0,2,1,0,1,0,4.5,
1964,63,Dick Donovan,/players/d/donovdi01.shtml,donovdi01,36,CLE,158.1,30,7,4,0,0,1,1,0,100%,2,1,11,1,9%,8,1.051,2,2,2,2,0,5,6,1,2,4,2,1,3.6,
1964,64,Gary Dotter*,/players/d/dottega01.shtml,dottega01,21,MIN,4.1,3,3,2,0,0,0,0,0,,0,0,2,0,0%,6,.260,0,0,3,0,0,3,1,2,2,1,2,0,4.3,
1964,65,Dave Dowling*,/players/d/dowlida01.shtml,dowlida01,21,STL,1.0,1,1,1,0,0,0,0,0,,0,0,0,0,,9,.000,0,0,0,0,0,1,0,1,0,0,0,0,3.0,
1964,66,Al Downing*,/players/d/downial01.shtml,downial01,23,NYY,244.0,37,2,2,0,0,2,2,0,100%,2,0,2,0,0%,9,1.259,1,0,1,2,0,0,1,1,0,1,0,0,2.0,
1964,67,Moe Drabowsky,/players/d/drabomo01.shtml,drabomo01,28,KCA,168.1,53,32,11,2,2,2,1,1,50%,2,0,16,4,25%,5,.998,5,4,23,3,2,27,9,23,20,3,21,8,5.8,
1964,68,Jim Duckworth,/players/d/duckwji01.shtml,duckwji01,25,WSA,56.0,30,28,15,1,4,5,3,2,60%,5,0,9,4,44%,8,.972,10,3,15,5,4,19,8,20,17,3,19,2,5.1,
1964,69,Jim Duffalo,/players/d/duffaji01.shtml,duffaji01,28,SFG,74.0,35,32,19,4,1,4,3,1,75%,4,0,23,6,26%,8,.940,9,5,16,6,5,21,12,20,19,5,19,5,5.2,
1964,70,Bob Duliba,/players/d/dulibbo01.shtml,dulibbo01,29,LAA,72.2,58,58,35,6,4,10,9,1,90%,12,0,36,9,25%,8,1.129,15,14,28,14,8,36,23,35,26,16,26,17,3.8,
1964,71,Ryne Duren,/players/d/durenry01.shtml,durenry01,35,TOT,46.2,28,28,11,0,2,1,1,0,100%,4,3,20,10,50%,,.705,6,6,15,5,3,20,11,17,17,6,17,4,5.0,
1964,72,Ryne Duren,/players/d/durenry01.shtml,durenry01,35,PHI,3.0,2,2,1,0,0,0,0,0,,0,0,0,0,,3,.412,0,0,2,0,0,2,0,2,1,0,1,0,4.5,
1964,73,Ryne Duren,/players/d/durenry01.shtml,durenry01,35,CIN,43.2,26,26,10,0,2,1,1,0,100%,4,3,20,10,50%,7,.731,6,6,13,5,3,18,11,15,16,6,16,4,5.0,
1964,74,Arnold Earley*,/players/e/earlear01.shtml,earlear01,31,BOS,50.1,25,22,7,0,0,1,1,0,100%,3,1,16,7,44%,7,.535,3,1,18,4,0,18,8,14,9,6,9,4,4.1,
1964,75,Dick Egan*,/players/e/egandi02.shtml,egandi02,27,DET,34.1,23,23,11,0,0,2,2,0,100%,3,1,26,6,23%,7,.596,6,5,12,4,2,17,11,12,13,7,14,6,4.5,
1964,76,Dave Eilers,/players/e/eilerda01.shtml,eilerda01,27,MLN,7.2,6,6,3,0,0,0,0,0,,0,0,3,0,0%,8,.201,0,0,6,0,0,6,1,5,2,1,2,0,3.8,
1964,77,Sammy Ellis,/players/e/ellissa01.shtml,ellissa01,23,CIN,122.1,52,47,32,7,1,16,14,2,88%,18,1,33,8,24%,8,1.085,21,10,15,18,9,20,15,32,31,8,31,11,5.3,
1964,78,Dick Ellsworth*,/players/e/ellswdi01.shtml,ellswdi01,24,CHC,256.2,37,1,0,0,1,0,0,0,,1,1,2,0,0%,9,1.082,1,0,0,1,0,0,1,0,0,1,0,0,1.0,
1964,79,Don Elston,/players/e/elstodo01.shtml,elstodo01,35,CHC,54.1,48,48,15,2,5,5,1,4,20%,5,0,45,15,33%,8,.996,9,3,34,5,3,40,25,23,18,21,20,10,3.4,
1964,80,Chuck Estrada,/players/e/estrach01.shtml,estrach01,26,BAL,54.2,17,11,0,1,2,0,0,0,,0,0,10,0,0%,2,.980,2,4,5,0,2,9,5,6,7,3,8,0,6.6,
1964,81,Roy Face,/players/f/facero01.shtml,facero01,36,PIT,79.2,55,55,25,3,3,5,4,1,80%,6,1,37,14,38%,7,.694,12,10,31,7,7,39,21,32,30,11,30,15,4.3,
1964,82,Harry Fanok,/players/f/fanokha01.shtml,fanokha01,24,STL,7.2,4,4,1,0,0,0,0,0,,0,0,2,0,0%,8,.387,0,1,3,0,0,4,1,3,3,1,3,0,5.8,
1964,83,Turk Farrell,/players/f/farretu01.shtml,farretu01,30,HOU,198.1,32,5,3,0,1,0,0,0,,0,0,0,0,,7,1.055,1,1,2,0,1,4,0,5,2,1,2,0,3.6,
1964,84,Bill Fischer,/players/f/fischbi01.shtml,fischbi01,33,MIN,7.1,9,9,2,0,1,2,0,2,0%,3,1,12,5,42%,9,1.818,5,3,1,3,3,3,7,2,2,5,3,3,2.4,
1964,85,Hank Fischer,/players/f/fischha01.shtml,fischha01,24,MLN,168.1,37,9,4,0,0,2,2,0,100%,2,0,6,3,50%,6,1.010,3,3,3,2,3,4,3,6,3,3,3,2,4.3,
1964,86,Eddie Fisher,/players/f/fisheed02.shtml,fisheed02,27,CHW,125.0,59,57,30,6,3,10,9,1,90%,12,2,36,3,8%,6,.993,17,9,30,16,8,33,20,37,38,6,40,19,6.1,
1964,87,Fritz Fisher*,/players/f/fishefr01.shtml,fishefr01,22,DET,0.1,1,1,0,0,0,0,0,0,,0,0,0,0,,9,.030,0,0,1,0,0,1,0,1,0,1,0,0,1.0,
1964,88,Jack Fisher,/players/f/fisheja01.shtml,fisheja01,25,NYM,227.2,40,6,3,0,2,2,0,2,0%,2,0,7,4,57%,9,.965,2,2,2,2,0,4,5,1,1,2,1,1,3.0,
1964,89,John Flavin*,/players/f/flavijo01.shtml,flavijo01,22,CHC,4.2,5,4,0,0,0,0,0,0,,0,0,6,3,50%,6,.956,2,1,0,0,1,3,4,0,1,3,1,0,1.8,
1964,90,Whitey Ford*,/players/f/fordwh01.shtml,fordwh01,35,NYY,244.2,39,3,2,0,0,1,1,0,100%,1,0,3,0,0%,6,1.076,1,1,1,1,0,2,2,1,1,1,1,0,3.0,
1964,91,Jerry Fosnow*,/players/f/fosnoje01.shtml,fosnoje01,23,MIN,10.2,7,7,4,0,1,0,0,0,,1,1,0,0,,7,.346,1,0,5,1,0,6,0,7,5,1,5,2,4.6,
1964,92,Art Fowler,/players/f/fowlear01.shtml,fowlear01,41,LAA,7.0,4,4,1,0,2,1,1,0,100%,1,0,3,0,0%,6,1.754,3,0,1,1,3,0,1,3,3,1,3,0,5.3,
1964,93,Terry Fox,/players/f/foxte01.shtml,foxte01,28,DET,61.0,32,32,20,4,3,7,5,2,71%,8,1,22,5,23%,8,1.199,10,7,15,8,6,18,12,20,21,3,22,4,5.7,
1964,94,Paul Foytack,/players/f/foytapa01.shtml,foytapa01,33,LAA,2.1,2,2,1,0,1,0,0,0,,0,0,0,0,,7,.610,1,0,1,0,1,1,0,2,1,1,1,0,3.5,
1964,95,Earl Francis,/players/f/francea01.shtml,francea01,28,PIT,6.1,2,1,1,0,0,0,0,0,,0,0,1,1,100%,7,.655,0,0,1,0,0,1,1,0,1,0,1,0,4.0,
1964,96,Aubrey Gatewood,/players/g/gatewau01.shtml,gatewau01,25,LAA,60.1,15,8,0,1,1,0,0,0,,0,0,10,1,10%,6,.837,2,2,4,0,1,7,5,3,6,0,6,0,11.0,
1964,97,John Gelnar,/players/g/gelnajo01.shtml,gelnajo01,21,PIT,9.0,7,7,4,0,0,0,0,0,,0,0,5,0,0%,8,.079,0,0,6,0,0,7,2,5,3,2,3,1,3.9,
1964,98,Joe Gibbon*,/players/g/gibbojo01.shtml,gibbojo01,29,PIT,146.2,28,4,3,1,0,0,0,0,,0,0,4,0,0%,7,1.030,1,0,3,1,0,3,2,2,2,2,2,1,7.3,
1964,99,Bob Gibson,/players/g/gibsobo01.shtml,gibsobo01,28,STL,287.1,40,4,3,1,1,2,1,1,50%,2,0,5,1,20%,9,1.105,3,1,0,2,1,1,4,0,2,2,2,0,5.8,
1964,100,Dave Giusti,/players/g/giustda01.shtml,giustda01,24,HOU,25.2,8,8,1,0,0,0,0,0,,0,0,8,2,25%,4,.283,0,0,8,0,0,8,6,2,7,0,7,0,9.6,
1964,101,Fred Gladding,/players/g/gladdfr01.shtml,gladdfr01,28,DET,67.1,42,42,23,7,4,9,7,2,78%,10,1,32,9,28%,8,1.331,14,8,19,11,6,25,16,26,25,9,26,6,4.8,
1964,102,Mudcat Grant,/players/g/grantmu01.shtml,grantmu01,28,TOT,228.0,39,7,3,1,0,1,1,0,100%,1,0,3,1,33%,,.865,2,1,4,2,0,5,2,5,5,1,6,2,6.4,
1964,103,Mudcat Grant,/players/g/grantmu01.shtml,grantmu01,28,CLE,62.0,13,4,1,1,0,0,0,0,,0,0,2,1,50%,4,.971,1,1,2,0,0,4,1,3,3,0,4,1,8.0,
1964,104,Mudcat Grant,/players/g/grantmu01.shtml,grantmu01,28,MIN,166.0,26,3,2,0,0,1,1,0,100%,1,0,1,0,0%,6,.822,1,0,2,2,0,1,1,2,2,1,2,1,4.3,
1964,105,Dave Gray,/players/g/grayda01.shtml,grayda01,21,BOS,13.0,9,8,6,0,0,0,0,0,,0,0,0,0,,8,.225,0,0,3,0,0,8,0,8,2,0,2,0,4.4,
1964,106,Dallas Green,/players/g/greenda02.shtml,greenda02,29,PHI,42.0,25,25,7,2,1,1,0,1,0%,2,0,23,7,30%,5,.576,5,3,17,3,0,22,10,15,18,3,19,0,5.0,
1964,107,Fred Green*,/players/g/greenfr01.shtml,greenfr01,30,PIT,7.1,8,8,2,0,0,1,0,1,0%,1,0,8,5,63%,8,.494,3,0,4,1,1,6,3,5,2,5,2,2,2.8,
1964,108,Lee Gregory*,/players/g/gregole01.shtml,gregole01,26,CHC,18.0,11,11,7,0,0,0,0,0,,0,0,6,2,33%,9,.277,1,0,8,0,1,10,5,6,5,4,5,1,4.9,
1964,109,Joe Grzenda*,/players/g/grzenjo01.shtml,grzenjo01,27,KCA,25.0,20,20,5,0,2,0,0,0,,0,0,10,6,60%,7,.481,2,4,12,0,2,18,7,13,9,5,9,7,3.8,
1964,110,Harvey Haddix*,/players/h/haddiha01.shtml,haddiha01,38,BAL,89.2,49,49,28,5,5,11,9,2,82%,14,3,39,11,28%,8,1.023,19,9,21,14,9,26,24,25,30,10,32,7,5.5,
1964,111,Dick Hall,/players/h/halldi01.shtml,halldi01,33,BAL,87.2,45,45,28,9,1,11,9,2,82%,13,2,44,14,32%,8,1.170,22,10,13,13,9,23,21,24,31,7,31,3,5.8,
1964,112,Jack Hamilton,/players/h/hamilja01.shtml,hamilja01,25,DET,15.0,5,4,1,0,0,0,0,0,,0,0,3,3,100%,7,.438,0,1,3,1,0,3,1,3,4,0,4,0,6.0,
1964,113,Steve Hamilton*,/players/h/hamilst01.shtml,hamilst01,29,NYY,60.1,30,27,11,5,2,7,3,4,43%,11,2,27,14,52%,8,1.261,16,7,4,14,5,8,15,12,11,11,11,4,4.3,
